date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-05-12 00:00:00,31.8,26.8,37.3,,,,10.3,,1006.9,
2019-05-13 00:00:00,31,27.5,37,,,,9.5,,1007.1,
2019-05-14 00:00:00,30.4,26,36,,,,6.3,,1007,
2019-05-15 00:00:00,31.1,23,36.2,,,,5.8,,1007.6,
2019-05-16 00:00:00,31.2,23.2,38,,,,8.1,,1007.9,
2019-05-17 00:00:00,31.6,27,38,,,,9.6,,1007.2,
2019-05-18 00:00:00,31.7,24,37.2,,,,7.2,,1006.8,
2019-05-19 00:00:00,31.3,24.2,37.6,,,,8.7,,1007.3,
2019-05-20 00:00:00,30.9,26.7,38,,,,6.9,,1007.9,
2019-05-21 00:00:00,29.6,25.5,37.6,,,,7.2,,1008.1,
2019-05-22 00:00:00,30.4,25.5,37,6.1,,,7,,1008.2,
2019-05-23 00:00:00,30.7,26,37,,,,9.8,,1008,
2019-05-24 00:00:00,29.6,25.5,37,,,,9.1,,1007.8,
2019-05-25 00:00:00,28.7,25,36,,,,7.8,,1006.6,
2019-05-26 00:00:00,29.3,26,37,,,,7.8,,1006,
2019-05-27 00:00:00,29.1,24.5,37,,,,7.3,,1005.4,
2019-05-28 00:00:00,29,26,34,,,,6.9,,1005,
2019-05-29 00:00:00,27.2,24,31,,,,6.9,,1005.5,
2019-05-30 00:00:00,27.7,25,32,,,,6.6,,1006.2,
2019-05-31 00:00:00,28.4,25,33.5,,,,7.2,,1006.7,
2019-06-01 00:00:00,27.8,25,33.3,10.9,,,7.1,,1007.1,
2019-06-02 00:00:00,26.7,25,28.5,23.9,,,7.3,,1008.2,
2019-06-03 00:00:00,27.3,24.5,32,,,,6.4,,1007.9,
2019-06-04 00:00:00,28.2,24.5,34,,,,7,,1007.6,
2019-06-05 00:00:00,27.1,24,32,69.1,,,6.6,,1007.7,
2019-06-06 00:00:00,27.6,24.5,34,,,,6.8,,1008.3,
2019-06-07 00:00:00,28,24.5,33,,,,7.1,,1008.6,
2019-06-08 00:00:00,29.5,25.6,33.6,,,,6.4,,1007.7,
2019-06-09 00:00:00,27.2,26,30,,,,6.2,,1006,
2019-06-10 00:00:00,28.1,25,33.5,,,,8,,1004.2,
2019-06-11 00:00:00,27.2,25,31,,,,7.9,,1004.3,
2019-06-12 00:00:00,27.2,25,30,,,,8.6,,1003.6,
2019-06-13 00:00:00,27.8,25,31,,,,9.2,,1004.1,
2019-06-14 00:00:00,27.7,25,30,,,,8.1,,1005.3,
2019-06-15 00:00:00,27.7,25,33,5.1,,,7.9,,1005.8,
2019-06-16 00:00:00,27.6,25,32.5,,,,8.5,,1005,
2019-06-17 00:00:00,27.4,25,32,,,,7.8,,1004.1,
2019-06-18 00:00:00,26.8,25,30,,,,7.9,,1003.5,
2019-06-19 00:00:00,26.4,25,29,,,,8.4,,1004.5,
2019-06-20 00:00:00,26.9,24,31,,,,9.3,,1005.7,
2019-06-21 00:00:00,28.9,25,33.2,,,,8.5,,1006.3,
2019-06-22 00:00:00,29.9,25.4,34.5,,,,6.8,,1006.1,
2019-06-23 00:00:00,30.2,25.6,35.6,,,,7.1,,1005.4,
2019-06-24 00:00:00,30.6,28,36.2,,,,8.1,,1006.2,
2019-06-25 00:00:00,27.8,25.5,32,,,,7.6,,1007.4,
2019-06-26 00:00:00,28.5,25.5,33,,,,7.2,,1007.5,
2019-06-27 00:00:00,27.1,25.5,31,,,,8.3,,1005.3,
2019-06-28 00:00:00,27.5,26,30,,,,10.2,,1004,
2019-06-29 00:00:00,27.3,24.5,31.5,,,,8,,1003.3,
2019-06-30 00:00:00,26.8,24.5,32,,,,8.8,,1004.1,
2019-07-01 00:00:00,26.9,25,31.5,,,,8.1,,1006.1,
2019-07-02 00:00:00,26.3,25,32,,,,7.7,,1006.6,
2019-07-03 00:00:00,26.2,24.5,27.5,,,,6.9,,1006.3,
2019-07-04 00:00:00,25.8,23.5,27.5,42.9,,,8.4,,1005.6,
2019-07-05 00:00:00,27.3,24,32,,,,9.5,,1005.7,
2019-07-06 00:00:00,27.6,24,32,,,,10.3,,1006.4,
2019-07-07 00:00:00,27.1,25,32,,,,8.2,,1006.8,
2019-07-08 00:00:00,26.6,25,31.3,29,,,9.2,,1007.9,
2019-07-09 00:00:00,25.8,23.2,31,51.1,,,7.1,,1008.2,
2019-07-10 00:00:00,26.9,25,31,,,,7.8,,1007.9,
2019-07-11 00:00:00,26.8,25,31,,,,7.6,,1009.6,
2019-07-12 00:00:00,27.1,24.2,31,,,,5.9,,1010.2,
2019-07-13 00:00:00,25.9,24,30.5,,,,6.5,,1010,
2019-07-14 00:00:00,25.8,21.3,29.5,,,,6.7,,1007.9,
2019-07-15 00:00:00,27,24,30,,,,8,,1005.8,
2019-07-16 00:00:00,26.4,25,30,,,,6.6,,1005.1,
2019-07-17 00:00:00,25.8,24,29,42.9,,,6.5,,1004.2,
2019-07-18 00:00:00,28.4,24.5,33,,,,7.3,,1004.1,
2019-07-19 00:00:00,28.4,24.5,33.7,,,,6.8,,1005,
2019-07-20 00:00:00,29.3,24.4,34,,,,5.6,,1006.4,
2019-07-21 00:00:00,27.1,25,31.3,9.9,,,6.4,,1006.8,
2019-07-22 00:00:00,27.4,26,31,,,,6.9,,1007.1,
2019-07-23 00:00:00,28,25.3,32.4,,,,7.4,,1006.8,
2019-07-24 00:00:00,26.5,25,31,,,,7.4,,1007.5,
2019-07-25 00:00:00,25.5,23.5,29.7,,,,7.8,,1008.7,
2019-07-26 00:00:00,25.8,22.8,31.2,,,,7.8,,1008,
2019-07-27 00:00:00,25.8,21.8,28.8,53.1,,,8,,1008.2,
2019-07-28 00:00:00,27.1,24,30.5,1,,,7.4,,1008,
2019-07-29 00:00:00,26.6,24,30,,,,7.1,,1009.3,
2019-07-30 00:00:00,26.6,24,31,,,,7.2,,1008.7,
2019-07-31 00:00:00,27.2,25,32,,,,8.9,,1006.8,
2019-08-01 00:00:00,26.4,24,31,,,,8.8,,1005.7,
2019-08-02 00:00:00,26.3,23,32,,,,8.6,,1006,
2019-08-03 00:00:00,26.2,24,30,,,,8.4,,1006.3,
2019-08-04 00:00:00,26.3,24,31,,,,10.3,,1003.2,
2019-08-05 00:00:00,25.1,24,26,,,,13.2,,1000.6,
2019-08-06 00:00:00,25.3,24,27,,,,8.4,,1003.7,
2019-08-07 00:00:00,25,23.4,27,,,,6.6,,1005.9,
2019-08-08 00:00:00,27.4,24.5,32,,,,7.1,,1005.1,
2019-08-09 00:00:00,27.1,25,30,,,,8.2,,1003.7,
2019-08-10 00:00:00,26.8,25,30,,,,10.6,,1000.2,
2019-08-11 00:00:00,25.7,24,27.3,71.9,,,11,,1000.9,
2019-08-12 00:00:00,26,25,28,,,,9,,1004.6,
2019-08-13 00:00:00,26.1,24.5,31,,,,7.2,,1007.4,
2019-08-14 00:00:00,27.5,24.2,30.5,24.9,,,7.9,,1008.8,
2019-08-15 00:00:00,28,26,32,,,,6.2,,1007.9,
2019-08-16 00:00:00,28.9,26,34,,,,9,,1005.7,
2019-08-17 00:00:00,28.3,25,34,,,,7.6,,1006.6,
2019-08-18 00:00:00,26.4,25,28,9.9,,,6.3,,1009,
2019-08-19 00:00:00,27.4,25,33,,,,6,,1008.7,
2019-08-20 00:00:00,26.6,25,30,,,,7.5,,1006,
2019-08-21 00:00:00,27.1,23.8,32.5,5.1,,,9.2,,1004.4,
2019-08-22 00:00:00,27.9,24.2,31.5,,,,8.5,,1005.9,
2019-08-23 00:00:00,27.4,24.8,31,2,,,7.9,,1007.3,
2019-08-24 00:00:00,25.9,25,28.3,,,,6.9,,1006.9,
2019-08-25 00:00:00,26,24.9,29,,,,7.4,,1006.6,
2019-08-26 00:00:00,26.4,25,29,,,,9.5,,1006.5,
2019-08-27 00:00:00,26.3,24,29,,,,9,,1005.9,
2019-08-28 00:00:00,27.6,25.3,31,,,,8.3,,1006.3,
2019-08-29 00:00:00,27.4,24,31,,,,6.2,,1005.6,
2019-08-30 00:00:00,28.1,25,31,0,,,6.3,,1002.4,
2019-08-31 00:00:00,26.2,25,29.5,,,,7.6,,1002.3,
2019-09-01 00:00:00,26.1,24,30.5,39.1,,,8.1,,1005,
2019-09-02 00:00:00,26.1,24,29,,,,9.2,,1006.4,
2019-09-03 00:00:00,26.2,24,30,,,,8.9,,1006.4,
2019-09-04 00:00:00,26.3,24.2,32,,,,8.3,,1006.3,
2019-09-05 00:00:00,26.6,23,32.5,,,,10.6,,1006.4,
2019-09-06 00:00:00,25.9,24,30,,,,8.3,,1007,
2019-09-07 00:00:00,26.5,24,31,,,,8.7,,1008.2,
2019-09-08 00:00:00,26.9,24.3,30,,,,6.7,,1009,
2019-09-09 00:00:00,26.5,25,31,,,,8.3,,1008,
2019-09-10 00:00:00,25.4,24,30,,,,11,,1008.5,
2019-09-11 00:00:00,24.7,23.5,28.3,17,,,7.7,,1011.4,
2019-09-12 00:00:00,25.6,23.4,30,40.9,,,7.4,,1012.7,
2019-09-13 00:00:00,27,24,32,,,,7.2,,1010.9,
2019-09-14 00:00:00,28.4,23.5,33.2,,,,7.2,,1008,
2019-09-15 00:00:00,28.5,24,33.5,1,,,8.8,,1006.9,
2019-09-16 00:00:00,28.6,26,33.8,,,,8.8,,1006.5,
2019-09-17 00:00:00,28.9,25.5,36,,,,8.2,,1007.4,
2019-09-18 00:00:00,29.2,26,33,,,,7.4,,1008.9,
2019-09-19 00:00:00,27.7,25,33,1,,,6.8,,1009.2,
2019-09-20 00:00:00,28.1,23,32,53.1,,,6.5,,1008.2,
2019-09-21 00:00:00,27.5,26,30,,,,8.1,,1007.7,
2019-09-22 00:00:00,27.8,24,31,,,,8.5,,1010.3,
2019-09-23 00:00:00,28.3,24.5,32,,,,6.9,,1011.8,
2019-09-24 00:00:00,28.8,23,32.5,,,,7.3,,1012.4,
2019-09-25 00:00:00,28.4,26,34,,,,7.3,,1013.5,
2019-09-26 00:00:00,28,25,33.5,,,,10.6,,1013.8,
2019-09-27 00:00:00,27.6,26,34.5,,,,8.4,,1013.8,
2019-09-28 00:00:00,28.6,24,34,,,,5.8,,1012.9,
2019-09-29 00:00:00,29.1,25,35,,,,6.8,,1012.7,
2019-09-30 00:00:00,29.5,26,34,,,,6,,1010.7,
2019-10-01 00:00:00,29.5,25,34.5,,,,6.7,,1010.4,
2019-10-02 00:00:00,29.3,24,34.5,,,,6.8,,1010.4,
2019-10-03 00:00:00,29.3,26,35,,,,7,,1010.1,
2019-10-04 00:00:00,28.2,26,33,,,,6.3,,1009.6,
2019-10-05 00:00:00,26.7,24.5,34.5,,,,4.8,,1009.9,
2019-10-06 00:00:00,26.6,23.8,32,,,,6.3,,1010.6,
2019-10-07 00:00:00,26.8,23.5,34,,,,5.1,,1010.6,
2019-10-08 00:00:00,26.7,24,32,,,,4.6,,1010.9,
2019-10-09 00:00:00,27.7,24.5,31.5,,,,5.9,,1011.3,
2019-10-10 00:00:00,26.8,24,34,51.1,,,7.5,,1011.2,
2019-10-11 00:00:00,28.1,24.5,34,,,,5.4,,1010.2,
2019-10-12 00:00:00,29,25.5,33,,,,5.5,,1009.5,
2019-10-13 00:00:00,27.5,24.8,32,,,,5.3,,1009.6,
2019-10-14 00:00:00,26.7,24,33,,,,6.7,,1011.1,
2019-10-15 00:00:00,28.8,24.5,35,,,,8,,1012,
2019-10-16 00:00:00,28,25,33,,,,7.9,,1011.5,
2019-10-17 00:00:00,29,26,34,,,,8.7,,1011.4,
2019-10-18 00:00:00,28.9,24.5,34.5,,,,6.5,,1011.6,
2019-10-19 00:00:00,30.2,24.3,35.2,,,,7.5,,1011.7,
2019-10-20 00:00:00,30.4,24,36,,,,5.1,,1011.4,
2019-10-21 00:00:00,30,26,35,,,,7.1,,1010.1,
2019-10-22 00:00:00,29.6,23.5,35.5,,,,6.1,,1009,
2019-10-23 00:00:00,30.2,24.5,36,,,,6.1,,1008.1,
2019-10-24 00:00:00,28.9,26,35,,,,5.5,,1009.5,
2019-10-25 00:00:00,29.3,26,35.2,,,,6.1,,1010,
2019-10-26 00:00:00,29.4,24.5,35.5,,,,5.9,,1010.4,
2019-10-27 00:00:00,28,25,34,,,,6.1,,1010,
2019-10-28 00:00:00,27.9,25,34,,,,5.6,,1009.9,
2019-10-29 00:00:00,28.1,24.5,35,,,,7.6,,1010.3,
2019-10-30 00:00:00,29.1,23.8,34.5,,,,5.9,,1009.7,
2019-10-31 00:00:00,29.1,24.3,35,,,,6.6,,1009,
2019-11-01 00:00:00,29.6,24,35,,,,5,,1008.9,
2019-11-02 00:00:00,29.6,23.8,35,,,,6.7,,1009.4,
2019-11-03 00:00:00,29.1,25.5,33,,,,5.9,,1010,
2019-11-04 00:00:00,27.1,24.5,33,,,,5.4,,1010.6,
2019-11-05 00:00:00,27.4,24,31.6,,,,7.2,,1009.3,
2019-11-06 00:00:00,27,24,31,,,,8.5,,1008.2,
2019-11-07 00:00:00,24.6,23,28,,,,7.5,,1009.5,
2019-11-08 00:00:00,24.2,23,26.6,80,,,8.4,,1011.4,
2019-11-09 00:00:00,27,24,32,,,,6,,1012.2,
2019-11-10 00:00:00,27.3,23.5,33,,,,5.1,,1011.2,
2019-11-11 00:00:00,28.1,22.8,33,,,,5,,1009.7,
2019-11-12 00:00:00,28.5,23.3,34,,,,4.6,,1010.3,
2019-11-13 00:00:00,28.4,23,34.5,,,,5.3,,1011.4,
2019-11-14 00:00:00,27.4,25,31,,,,7,,1012,
2019-11-15 00:00:00,28.6,26,33.5,,,,5.5,,1011.5,
2019-11-16 00:00:00,28.7,25,34,,,,5.1,,1010.8,
2019-11-17 00:00:00,28.9,25,34,,,,4.9,,1011.1,
2019-11-18 00:00:00,28.8,25,34,,,,7,,1011.3,
2019-11-19 00:00:00,28.9,23.5,34.5,,,,6.6,,1010.8,
2019-11-20 00:00:00,28.7,22.8,34,0,,,6.2,,1011.3,
2019-11-21 00:00:00,27.8,23,32.5,,,,4.9,,1012.3,
2019-11-22 00:00:00,27.8,22,34.5,,,,5.8,,1012.7,
2019-11-23 00:00:00,27.6,23,33,,,,6.6,,1012.7,
2019-11-24 00:00:00,27.4,22.2,33.5,,,,5.7,,1012.2,
2019-11-25 00:00:00,27.7,22.8,34,,,,5,,1012.8,
2019-11-26 00:00:00,27.3,20.8,34.5,,,,8.1,,1012.4,
2019-11-27 00:00:00,27.1,21.5,34,,,,5.5,,1012,
2019-11-28 00:00:00,27.5,22,34,,,,5.4,,1011.7,
2019-11-29 00:00:00,28,23,34,,,,5.9,,1012.1,
2019-11-30 00:00:00,27.9,23,34,,,,6.5,,1011.8,
2019-12-01 00:00:00,28.3,21.8,35,,,,5.1,,1011.8,
2019-12-02 00:00:00,27.8,21,34,,,,6.1,,1011.9,
2019-12-03 00:00:00,27.9,23,33,,,,5.6,,1012.4,
2019-12-04 00:00:00,26.9,22,34,,,,6.1,,1013.6,
2019-12-05 00:00:00,25.1,19.5,32,,,,6,,1015.4,
2019-12-06 00:00:00,24.1,18.5,30,,,,7.8,,1016.3,
2019-12-07 00:00:00,22.1,15,30,,,,7.3,,1015.7,
2019-12-08 00:00:00,21.7,14.5,29,,,,7.3,,1016.4,
2019-12-09 00:00:00,22.1,13.8,30,,,,5.7,,1015.3,
2019-12-10 00:00:00,22.2,14,30.5,,,,5.4,,1013.3,
2019-12-11 00:00:00,23.2,15,31,,,,4.9,,1012.7,
2019-12-12 00:00:00,23.9,15.5,31.8,,,,7,,1013.2,
2019-12-13 00:00:00,24.1,15.5,32,,,,5.4,,1014.8,
2019-12-14 00:00:00,23.3,16.2,32,,,,5.1,,1015,
2019-12-15 00:00:00,24.6,16.7,32,,,,6.1,,1013.8,
2019-12-16 00:00:00,24.3,17,33.5,,,,5.2,,1013,
2019-12-17 00:00:00,25.1,17,33,,,,5,,1013.1,
2019-12-18 00:00:00,25.5,17,34,,,,5.2,,1012.5,
2019-12-19 00:00:00,26.6,17,35,,,,5.2,,1011.9,
2019-12-20 00:00:00,26.3,18.5,34.5,,,,5.4,,1011.2,
2019-12-21 00:00:00,26.6,19.2,33,,,,4.4,,1012.2,
2019-12-22 00:00:00,25.7,18.5,33.5,,,,5,,1012.3,
2019-12-23 00:00:00,24.9,17,33.3,,,,4.7,,1012.6,
2019-12-24 00:00:00,25.1,15,33.5,,,,5.5,,1012.9,
2019-12-25 00:00:00,25.4,17,33.5,,,,4.4,,1012.1,
2019-12-26 00:00:00,24.4,16,32.2,,,,4.8,,1012.1,
2019-12-27 00:00:00,24.9,16.2,32.5,,,,4.3,,1011.7,
2019-12-28 00:00:00,24.8,18.5,31,,,,6.2,,1012.1,
2019-12-29 00:00:00,24.2,18,30.2,,,,6.1,,1013.1,
2019-12-30 00:00:00,24.7,18,32.2,,,,7.2,,1014,
2019-12-31 00:00:00,25.1,18.8,32.5,,,,6.8,,1015,
2020-01-01 00:00:00,25.4,20,33.6,,,,7.3,,1016.2,
2020-01-02 00:00:00,26,17.8,34,,,,6.5,,1017.1,
2020-01-03 00:00:00,26.4,19.5,34.5,,,,7,,1015.1,
2020-01-04 00:00:00,26.4,22,34,,,,5,,1013.2,
2020-01-05 00:00:00,26.6,19.8,34.5,,,,7.1,,1012.7,
2020-01-06 00:00:00,26.9,22,33.8,,,,5.5,,1013.4,
2020-01-07 00:00:00,24.9,18.5,32.6,,,,5.9,,1013.2,
2020-01-08 00:00:00,25.8,17.6,34,,,,5.8,,1012.4,
2020-01-09 00:00:00,26.3,19,34.5,,,,6.4,,1011.7,
2020-01-10 00:00:00,25.9,17.5,34,,,,6.3,,1011.2,
2020-01-11 00:00:00,25,18,32.5,,,,6.9,,1011.2,
2020-01-12 00:00:00,25,18.3,32.5,,,,5.6,,1010.4,
2020-01-13 00:00:00,24.9,16.2,32.3,,,,5.9,,1010.5,
2020-01-14 00:00:00,25.5,17,34,,,,5.1,,1011.2,
2020-01-15 00:00:00,26,18.8,34.2,,,,5.8,,1011.7,
2020-01-16 00:00:00,25.5,20,33,,,,5.9,,1012.5,
2020-01-17 00:00:00,25.9,15.8,34.5,,,,6.3,,1012.6,
2020-01-18 00:00:00,25.7,17.3,34,,,,6.8,,1012.1,
2020-01-19 00:00:00,26.1,16.8,34.3,,,,6.6,,1012.2,
2020-01-20 00:00:00,26.1,19,33.5,,,,5.4,,1013,
2020-01-21 00:00:00,26.5,20,34,,,,5.2,,1014.3,
2020-01-22 00:00:00,26.7,21,34,,,,6.2,,1014.1,
2020-01-23 00:00:00,26.1,20,35,,,,6.8,,1012.3,
2020-01-24 00:00:00,25.2,16.8,34.2,,,,6.8,,1011.8,
2020-01-25 00:00:00,23.7,18,31,,,,8.8,,1011.3,
2020-01-26 00:00:00,22.4,15,31,,,,5.7,,1011.1,
2020-01-27 00:00:00,22.2,16.5,29,,,,6.7,,1010.3,
2020-01-28 00:00:00,22.2,12.8,31.8,,,,6.4,,1011.4,
2020-01-29 00:00:00,22.5,14.7,32.5,,,,5.8,,1013,
2020-01-30 00:00:00,24.6,17,33.5,,,,5.2,,1011.5,
2020-01-31 00:00:00,25.9,16.7,34,,,,6.8,,1011.8,
2020-02-01 00:00:00,26.4,17.4,35,,,,5.6,,1012.5,
2020-02-02 00:00:00,26.4,21,34.5,,,,5.7,,1013.8,
2020-02-03 00:00:00,25.4,18,34,,,,8.2,,1013.6,
2020-02-04 00:00:00,24.3,18.5,33,,,,7.1,,1012.4,
2020-02-05 00:00:00,24.4,14,33.5,,,,6,,1011.7,
2020-02-06 00:00:00,24.9,17,33,,,,5.5,,1012.8,
2020-02-07 00:00:00,25.5,17.5,35,,,,5,,1013,
2020-02-08 00:00:00,26.8,20,35,,,,5.8,,1013.4,
2020-02-09 00:00:00,27.1,18.6,35,,,,5,,1013.6,
2020-02-10 00:00:00,27.2,20.2,35,,,,6.1,,1013.3,
2020-02-11 00:00:00,27.2,20,35.5,,,,6.6,,1013.5,
2020-02-12 00:00:00,26.9,17,35.5,,,,7.9,,1013,
2020-02-13 00:00:00,26.4,20,33.5,,,,8.6,,1012.2,
2020-02-14 00:00:00,24.6,17,32,,,,13.5,,1010.4,
2020-02-15 00:00:00,24.6,18,33,,,,6.7,,1011.3,
2020-02-16 00:00:00,25.2,18.8,33.6,,,,7.1,,1012.6,
2020-02-17 00:00:00,25.8,18.5,35,,,,6.8,,1013.1,
2020-02-18 00:00:00,26.1,18,35,,,,6.4,,1013.2,
2020-02-19 00:00:00,27.4,19.7,35.5,,,,6.3,,1014.3,
2020-02-20 00:00:00,27.2,19.5,35,,,,6,,1013.9,
2020-02-21 00:00:00,27.5,20,35.5,,,,8.8,,1015,
2020-02-22 00:00:00,27.9,20.5,35.5,,,,7,,1015.8,
2020-02-23 00:00:00,28.2,20.5,36,,,,6,,1014.7,
2020-02-24 00:00:00,27.9,23,36.4,,,,6.5,,1012.3,
2020-02-25 00:00:00,27.9,18.8,36,,,,8.7,,1011.3,
2020-02-26 00:00:00,27.4,19,35.5,,,,7,,1011.3,
2020-02-27 00:00:00,27.5,21,35,,,,6.3,,1011.1,
2020-02-28 00:00:00,27.2,19.6,35.3,,,,8.3,,1010.2,
2020-02-29 00:00:00,27.7,20,37,,,,6.7,,1009.6,
2020-03-01 00:00:00,28.3,20.6,37.2,,,,6.6,,1010.1,
2020-03-02 00:00:00,28.6,19.2,37.3,,,,6.6,,1009.9,
2020-03-03 00:00:00,28.1,19.5,36,,,,7.2,,1009.8,
2020-03-04 00:00:00,27.8,20,35,,,,7.9,,1010.4,
2020-03-05 00:00:00,27.8,21,35,,,,6.6,,1010.6,
2020-03-06 00:00:00,28.6,22,35.2,,,,7.3,,1011.9,
2020-03-07 00:00:00,28.2,21.8,36,,,,7.6,,1012.5,
2020-03-08 00:00:00,27.6,22,36.5,,,,10.2,,1010.5,
2020-03-09 00:00:00,28.2,21,37.5,,,,8.7,,1008.1,
2020-03-10 00:00:00,27.7,20.8,36,,,,10.6,,1008.2,
2020-03-11 00:00:00,27.5,20,37,,,,8.7,,1009.6,
2020-03-12 00:00:00,28,20.5,37.7,,,,7.6,,1011.4,
2020-03-13 00:00:00,28.6,22,37,,,,8.2,,1011.5,
2020-03-14 00:00:00,29.5,23,38,,,,7.3,,1009.6,
2020-03-15 00:00:00,29.4,21.5,39,,,,8,,1009.9,
2020-03-16 00:00:00,29.7,25,39,,,,8.4,,1010.8,
2020-03-17 00:00:00,29.6,24,38,,,,9,,1011.2,
2020-03-18 00:00:00,29.6,23,38,,,,9.8,,1009.9,
2020-03-19 00:00:00,29,21,38.2,,,,9.5,,1008.8,
2020-03-20 00:00:00,28.6,23,37.4,,,,8.8,,1009.8,
2020-03-21 00:00:00,28.7,24,35.5,,,,9.3,,1010.7,
2020-03-22 00:00:00,28.5,23,36,,,,8.9,,1010.4,
2020-03-23 00:00:00,28.9,22,37.5,,,,8.7,,1009.4,
2020-03-24 00:00:00,28.9,20.5,37,,,,8.1,,1008.2,
2020-03-25 00:00:00,28.6,20,38.5,,,,8.2,,1007.4,
2020-03-26 00:00:00,28.9,22.2,36.7,,,,9.2,,1009.1,
2020-03-27 00:00:00,28.6,23,36,,,,8,,1009.9,
2020-03-28 00:00:00,28.7,24,37,,,,8.8,,1009,
2020-03-29 00:00:00,28.6,23.5,38,,,,7.9,,1008.3,
2020-03-30 00:00:00,28.7,23.5,37.2,,,,10.6,,1008.7,
2020-03-31 00:00:00,29.3,25,37.5,,,,11.2,,1008.5,
2020-04-01 00:00:00,29,23.2,39.2,,,,9.3,,1008.2,
2020-04-02 00:00:00,29.3,23.8,38.5,,,,8.1,,1008.8,
2020-04-03 00:00:00,30,24,38,,,,8.5,,1009.4,
2020-04-04 00:00:00,30.6,25,40,,,,7.5,,1009.4,
2020-04-05 00:00:00,30.6,24,41,,,,10.1,,1009.3,
2020-04-06 00:00:00,30.9,24,38.5,,,,8.6,,1009,
2020-04-07 00:00:00,30.5,24.2,39.2,,,,8.1,,1008.3,
2020-04-08 00:00:00,29.8,25,38.5,,,,7.6,,1009,
2020-04-09 00:00:00,30.1,25,38,,,,9.7,,1009.9,
2020-04-10 00:00:00,30.2,24.8,38,,,,8,,1010.9,
2020-04-11 00:00:00,30.6,24.5,39.5,,,,7.4,,1010.8,
2020-04-12 00:00:00,30.6,25,39,,,,9.9,,1009.2,
2020-04-13 00:00:00,30.4,25,39.6,,,,9.5,,1008.6,
2020-04-14 00:00:00,30.8,25,38,,,,9.5,,1010.1,
2020-04-15 00:00:00,30.7,25,39.6,,,,9.7,,1010.7,
2020-04-16 00:00:00,30.7,25,39.5,,,,6.7,,1009.2,
2020-04-17 00:00:00,30.4,25,38.5,,,,7.2,,1009.2,
2020-04-18 00:00:00,31.4,25,39,,,,5.9,,1009.8,
2020-04-19 00:00:00,30.9,24.2,39.5,,,,9.3,,1009.2,
2020-04-20 00:00:00,31.8,24.5,42,,,,6.5,,1009,
2020-04-21 00:00:00,32.3,26,40.5,,,,7.8,,1008.3,
2020-04-22 00:00:00,32.1,25.7,40.1,,,,9.8,,1008.3,
2020-04-23 00:00:00,32.1,26,41,,,,9.2,,1008.1,
2020-04-24 00:00:00,31.7,24.5,39.8,,,,8.7,,1008.6,
2020-04-25 00:00:00,32,26,40,,,,8.5,,1009.2,
2020-04-26 00:00:00,31.3,26,39,,,,10.6,,1010.4,
2020-04-27 00:00:00,29,26,37,,,,9.6,,1011.5,
2020-04-28 00:00:00,29.4,25,34,,,,6.8,,1010.6,
2020-04-29 00:00:00,28.3,25.5,33,,,,8.6,,1010.6,
2020-04-30 00:00:00,28.8,24,37,,,,7.4,,1010.7,
2020-05-01 00:00:00,28.6,25,36,,,,7.4,,1009.4,
2020-05-02 00:00:00,30,25.5,37,,,,6.3,,1009.7,
2020-05-03 00:00:00,29.3,26,37,,,,5.9,,1009.2,
2020-05-04 00:00:00,31.4,25.5,38,,,,6.4,,1009.1,
2020-05-05 00:00:00,32.4,26.5,40,,,,7.7,,1007.1,
2020-05-06 00:00:00,32.6,26.5,40.2,,,,10,,1006.6,
2020-05-07 00:00:00,32.6,26.6,41.2,,,,8.4,,1006,
2020-05-08 00:00:00,32.4,27,39.5,,,,8.4,,1006,
2020-05-09 00:00:00,31.7,26.2,39.7,,,,7.1,,1006.7,
2020-05-10 00:00:00,32.1,27,41,,,,8.7,,1007.8,
2020-05-11 00:00:00,32.6,27,40.5,,,,9.2,,1007.9,
2020-05-12 00:00:00,32.5,27,40.5,,,,8.2,,1007.5,
2020-05-13 00:00:00,32.4,27,39.5,,,,8.2,,1007.6,
2020-05-14 00:00:00,32.2,27,40.2,,,,8.2,,1007.7,
2020-05-15 00:00:00,33.1,26.5,40.8,,,,7.8,,1005.5,
2020-05-16 00:00:00,32.5,26.5,41,,,,6.8,,1004.9,
2020-05-17 00:00:00,31.6,27,38.8,,,,9.3,,1004.9,
2020-05-18 00:00:00,28.6,27,35.6,,,,10.1,,1004.7,
2020-05-19 00:00:00,27,25,29.5,,,,7.7,,1004.8,
2020-05-20 00:00:00,26.5,25,28.5,,,,7.9,,1004.7,
2020-05-21 00:00:00,26.6,24,32,,,,7.8,,1006.7,
2020-05-22 00:00:00,29.4,24,35,,,,6.1,,1006.8,
2020-05-23 00:00:00,30.6,26,36.2,,,,6.8,,1007.1,
2020-05-24 00:00:00,30.3,26,35.2,,,,7.2,,1007.8,
2020-05-25 00:00:00,31,27,37,,,,10,,1009.1,
2020-05-26 00:00:00,30.7,26.8,37,,,,9.3,,1009.9,
2020-05-27 00:00:00,29,26,36.7,,,,7.5,,1009.2,
2020-05-28 00:00:00,28.5,26,33,,,,7.5,,1008.5,
2020-05-29 00:00:00,28.8,26,32,,,,8.4,,1008.3,
2020-05-30 00:00:00,28.1,24.8,32,,,,6.9,,1009.3,
2020-05-31 00:00:00,26.9,25,31.4,47,,,6,,1010.5,
